Year,Date,Location,Site,Habitat,Transect,Quadrat,Taxonomy_Substrate_Functional_Group,Percent_Cover
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Cladophoropsis membranacea,8
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Coral,12
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Crustose Corallines,24
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Sand,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 3,LTER 1,Backreef,4,3,Turbinaria ornata,28
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Algal Turf,64
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Coral,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Crustose Corallines,20
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Sand,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 4,LTER 1,Backreef,4,4,Turbinaria ornata,16
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Algal Turf,40
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Amansia rhodantha,8
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Coral,48
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Crustose Corallines,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Sand,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 5,LTER 1,Backreef,4,5,Turbinaria ornata,4
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Algal Turf,36
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Amansia rhodantha,8
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Coral,48
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Crustose Corallines,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Halimeda discoidea,4
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Sand,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 6,LTER 1,Backreef,4,6,Turbinaria ornata,4
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Algal Turf,24
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Coral,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Crustose Corallines,76
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Sand,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 7,LTER 1,Backreef,4,7,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Algal Turf,44
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Coral,32
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Crustose Corallines,4
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Sand,20
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 8,LTER 1,Backreef,4,8,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Algal Turf,56
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Coral,20
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Crustose Corallines,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Sand,24
2011,1/22/11,LTER 1 Backreef Algae Transect 4 Quad 9,LTER 1,Backreef,4,9,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Algal Turf,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Coral,76
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Crustose Corallines,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Sand,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 1,LTER 1,Backreef,5,1,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Algal Turf,56
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Coral,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Crustose Corallines,8
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Sand,36
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 10,LTER 1,Backreef,5,10,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Algal Turf,76
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Coral,4
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Crustose Corallines,16
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Sand,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 2,LTER 1,Backreef,5,2,Turbinaria ornata,4
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Algal Turf,60
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Amansia rhodantha,8
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Coral,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Crustose Corallines,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Sand,8
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 3,LTER 1,Backreef,5,3,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Algal Turf,60
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Coral,8
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Crustose Corallines,16
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Sand,16
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 4,LTER 1,Backreef,5,4,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Algal Turf,32
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Amansia rhodantha,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Coral,28
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Crustose Corallines,28
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Sand,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 5,LTER 1,Backreef,5,5,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Algal Turf,84
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Coral,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Crustose Corallines,4
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Sand,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 6,LTER 1,Backreef,5,6,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Algal Turf,60
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Coral,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Crustose Corallines,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Sand,28
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 7,LTER 1,Backreef,5,7,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Algal Turf,68
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Coral,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Crustose Corallines,12
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Sand,20
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 8,LTER 1,Backreef,5,8,Turbinaria ornata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Algal Turf,68
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Amansia rhodantha,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Caulerpa racemosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Caulerpa serrulata,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Cladophoropsis membranacea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Coral,4
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Crustose Corallines,8
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Dictyosphaeria cavernosa,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Halimeda discoidea,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Halimeda minima,0
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Sand,20
2011,1/22/11,LTER 1 Backreef Algae Transect 5 Quad 9,LTER 1,Backreef,5,9,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Algal Turf,12
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Coral,12
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Cyanophyta,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Dictyota bartayresiana,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Sand,64
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 1,LTER 1,Backreef,1,1,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Algal Turf,28
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Coral,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Dictyota bartayresiana,8
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Sand,64
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 10,LTER 1,Backreef,1,10,Turbinaria ornata,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Algal Turf,48
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Amansia rhodantha,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Coral,12
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Crustose Corallines,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Cyanophyta,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Damselfish Turf,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Dictyota bartayresiana,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Sand,36
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Sargassum pacificum,0
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 2,LTER 1,Backreef,1,2,Turbinaria ornata,4
2019,1/4/19,LTER 1 Backreef Algae Transect 1 Quad 3,LTER 1,Backreef,1,3,Algal Turf,56
