YEAR,LTER,HABITAT,TRANSECT,POLE,QUADRAT,ACANTHASTREA,ACROPORA,ASTREA,CYPHASTREA,FUNGIIDAE_UNIDENTIFIED,GARDINEROSERIS,GONIASTREA,LEPTASTREA,LEPTOSERIS,LOBOPHYLLIA,MILLEPORA,MONTIPORA,PACHYSERIS,PAVONA,PLESIASTREA,POCILLOPORA,PORITES,PSAMMACORA,STYLOCOENIELLA,UNKNOWN_OR_OTHER
2018,LTER_1,Back reef,South,NO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0
2018,LTER_1,Back reef,North,NO,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.639,0,0,0
2018,LTER_1,Back reef,North,NO,7,0,0,0,0,0,0,0,0,0,0,0,1.047,0,0,0,0,7.33,0,0,0
2018,LTER_1,Back reef,North,NO,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.051,0,0,0
2018,LTER_1,Back reef,North,NO,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.553,0,0,0
2018,LTER_1,Back reef,North,NO,10,0,0,0,0,0,0,0,0,0,0,0,0.513,0,0,0,0,0,0,0,0
2018,LTER_1,Back reef,East,NO,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526
2018,LTER_1,Back reef,East,NO,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005,2.513,0,0,0.503
2018,LTER_1,Back reef,East,NO,13,0,0,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,0.503,0,0,0.503
2018,LTER_1,Back reef,East,NO,14,0,0,0,0,0,0,0,0,0,0,0,0.508,0,0,0,0,5.584,0,0,0.508
2018,LTER_1,Back reef,East,NO,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.531,0,0,0
2018,LTER_1,Back reef,West,NO,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,1
2018,LTER_1,Back reef,West,NO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
2018,LTER_1,Back reef,West,NO,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,LTER_1,Back reef,West,NO,19,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0
2018,LTER_1,Back reef,West,NO,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0
2018,LTER_1,Back reef,South,FO6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036,0,0,0.518
2018,LTER_1,Back reef,South,FO6,2,0,0,0,0,0,0,0,0,0,0,0,0.513,0,0,0,0.513,5.641,0,0,0
2018,LTER_1,Back reef,South,FO6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.348,0,0,0
2018,LTER_1,Back reef,South,FO6,4,0,0,0,0,0,0,0,0.51,0,0,0,1.531,0,0,0,1.531,5.612,0,0,0
2018,LTER_1,Back reef,South,FO6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.161,0,0,0
2018,LTER_1,Back reef,North,FO6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.533,0,0,0.503
2018,LTER_1,Back reef,North,FO6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.242,0.505,0,0.505
2018,LTER_1,Back reef,North,FO6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,7,0,0,0.5
2018,LTER_1,Back reef,North,FO6,9,0,0,0,0,0,0,0,0,0,0,0,1.508,0,0,0,0,22.613,0,0,0
2018,LTER_1,Back reef,North,FO6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.093,0,0,0
2018,LTER_1,Back reef,East,FO6,11,0,0,0,0,0,0,0,0,0,0,0,0.529,0,0,0,0,3.175,0,0,0
2018,LTER_1,Back reef,East,FO6,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14.5,0,0,0.5
2018,LTER_1,Back reef,East,FO6,13,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2018,LTER_1,Back reef,East,FO6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0,0,0
2018,LTER_1,Back reef,East,FO6,15,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0.5,5.5,0,0,0.5
2018,LTER_1,Back reef,West,FO6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.111,0,0,0.503
2018,LTER_1,Back reef,West,FO6,17,0,0,0,0,0,0,0,0,0,0,0,0.503,0,0,0,0,10.553,0,0,0
2018,LTER_1,Back reef,West,FO6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2018,LTER_1,Back reef,West,FO6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,LTER_1,Back reef,West,FO6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.697,0,0,0
2019,LTER_1,Back reef,South,FO6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0,0,0
2019,LTER_1,Back reef,South,FO6,2,0,0,0,0,0,0,0,0,0,0,0,1.081,0,0,0,0,12.432,0,0,0
2019,LTER_1,Back reef,South,FO6,3,0,0,0,0,0,0,0,0,0,0,0,3.933,0,0,0,0,14.045,0,0,0
2019,LTER_1,Back reef,South,FO6,4,0,0,0,0,0,0,0,0,0,0,0,3.279,0,0,0,0,2.732,0,0,0
2019,LTER_1,Back reef,South,FO6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.506,0,0,0
2019,LTER_1,Back reef,North,FO6,6,0,0,0,0,0,0,0,0,0,0,0,0.541,0,0,0,0,5.405,0,0,0
2019,LTER_1,Back reef,North,FO6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.032,0,0,0
2019,LTER_1,Back reef,North,FO6,8,0,0,0,0,0,0,0,0,0,0,0,0.549,0,0,0,0,8.791,0,0,0
2019,LTER_1,Back reef,North,FO6,9,0,0,0,0,0,0,0,0,0,0,0,1.111,0,0,0,0,16.111,0,0,0.556
2019,LTER_1,Back reef,North,FO6,10,0,0,0,0,0,1.639,0,0,0,0,0,0.546,0,0,0,0,22.404,0,0,0
2019,LTER_1,Back reef,East,FO6,11,0,0,0,0,0,0,0,0,0,0,0,2.809,0,0,0,0.562,12.922,0,0,0
2019,LTER_1,Back reef,East,FO6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.104,0,0,0
2019,LTER_1,Back reef,East,FO6,13,0,0,0,0,0,0,0,0,0,0,0,0.578,0,0,0,0,9.249,0,0,0
2019,LTER_1,Back reef,East,FO6,14,0,0,0,0,0,0,0,0,0,0,0,0.549,0,0,0,0,6.044,0.549,0,0
2019,LTER_1,Back reef,East,FO6,15,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0,4.42,0,0,0
2019,LTER_1,Back reef,West,FO6,16,0,0,0,0,0,0,0,0,0,0,0,0.595,0,0,0,0,17.857,0,0,0
2019,LTER_1,Back reef,West,FO6,17,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,0,0,10.929,0,0,0
2019,LTER_1,Back reef,West,FO6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.63,0,0,0
2019,LTER_1,Back reef,West,FO6,19,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,0,0,12.022,0,0,0
2019,LTER_1,Back reef,West,FO6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568,1.705,0,0,0
2019,LTER_1,Back reef,South,FY6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0.595,0,0
2019,LTER_1,Back reef,South,FY6,2,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,South,FY6,3,0,0,0,0,0,0,0,0,0,0,0,1.087,0,0,0,0,3.804,0,0,0
2019,LTER_1,Back reef,South,FY6,4,0,0,0,0,0,0,0,0,0,0,0,1.105,0,0,0,0.552,2.762,0,0,0
2019,LTER_1,Back reef,South,FY6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,12.155,0,0,0
2019,LTER_1,Back reef,North,FY6,6,0,0,0,0,0,0,0,0,0,0,0,2.857,0,0,0,0,1.714,0,0,0
2019,LTER_1,Back reef,North,FY6,7,0,0,0,0,0,0,0,0,0,0,0,3.911,0,0,0,1.117,16.76,2.793,0,0
2019,LTER_1,Back reef,North,FY6,8,0,0,0.562,0,0,0,0,0,0,0,0,0,0,0,0,0,3.933,3.933,0,0
2019,LTER_1,Back reef,North,FY6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.762,0,0,0
2019,LTER_1,Back reef,North,FY6,10,0,0,0,0,0,0,0,0,0,0,0,0.565,0,0,0,0,2.825,0,0,0
2019,LTER_1,Back reef,East,FY6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,East,FY6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105,0,0,0
2019,LTER_1,Back reef,East,FY6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.218,0,0,0
2019,LTER_1,Back reef,East,FY6,14,0,0,0,0,0,0,0,0,0,0,0,0.602,0,0.602,0,0,10.241,0,0,0
2019,LTER_1,Back reef,East,FY6,15,0,0,0,0,0,0,0,0,0,0,0.543,0,0,0,0,0,13.587,0,0,0
2019,LTER_1,Back reef,West,FY6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2019,LTER_1,Back reef,West,FY6,17,0,0,0,0,0,0,0,0,0,0,0,0.559,0,0,0,0,0.559,0,0,0
2019,LTER_1,Back reef,West,FY6,18,0,0,0,0,0,0,0,0,0,0,0,1.093,0,0,0,0,1.093,0,0,0
2019,LTER_1,Back reef,West,FY6,19,0,0,0,0,0,0,0,0,0,0,0.559,0,0,0,0,0,0.559,0,0,0
2019,LTER_1,Back reef,West,FY6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.036,0,0,0
2019,LTER_1,Back reef,South,AB5,1,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,14.793,11.835,0,0,0
2019,LTER_1,Back reef,South,AB5,2,0,0,0,0,0,0,0,0,0,0,0.568,1.705,0,0,0,11.364,9.659,0,0,0
2019,LTER_1,Back reef,South,AB5,3,0,0,0,0,0,0,0,0,0,0,0,0.575,0,0,0,13.218,9.196,0,0,0
2019,LTER_1,Back reef,South,AB5,4,0,0,0,0,0,0,0,0,0,0,0,0.556,0,0,0,0,3.333,0,0,0
2019,LTER_1,Back reef,South,AB5,5,0,0,0,0,0,0,0,0,0,0,0,2.941,0,0,0,0,21.176,0,0,0
2019,LTER_1,Back reef,North,AB5,6,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,7.065,0,0,0
2019,LTER_1,Back reef,North,AB5,7,0,0,0,0,1.105,0,0,0,0,0,0,6.077,0,0,0,2.762,2.21,0,0,0
2019,LTER_1,Back reef,North,AB5,8,0,0,0,0,0,0,0,0,0,0,0,0.535,0,0,0,0,0.535,0,0,0
2019,LTER_1,Back reef,North,AB5,9,0,0,0,0,0,0,0,0,0,0,0,1.136,0,0,0,14.773,7.955,0,0,0
2019,LTER_1,Back reef,North,AB5,10,0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,0,16,1.143,0,0,0
2019,LTER_1,Back reef,East,AB5,11,0,0,0.571,0,0,0,0,0,0,0,0.571,4.571,0,0,0,4,7.429,0,0,0
2019,LTER_1,Back reef,East,AB5,12,0,0,0,0,0,0,0,0,0,0,0,4.494,0,0,0,6.742,11.236,0,0,0
2019,LTER_1,Back reef,East,AB5,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18.889,1.111,0,0,0
2019,LTER_1,Back reef,East,AB5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,0,0
2019,LTER_1,Back reef,East,AB5,15,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0,4.972,0.552,0,0
2019,LTER_1,Back reef,West,AB5,16,0,0,0,0,0,0,0,0,0,0,0,3.352,0,0,0,17.318,1.676,0,0,0
2019,LTER_1,Back reef,West,AB5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,0
2019,LTER_1,Back reef,West,AB5,18,0,0,0,0,0,0,0,0,0,0,0,0.556,0,0,0,0,1.111,0,0,0
2019,LTER_1,Back reef,West,AB5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,West,AB5,20,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,2.825,0,0,0
2019,LTER_1,Back reef,South,ND,1,0,0,0,0,0,0,0,0,0,0,0,2.174,0,0,0,0,0.543,0,0,0
2019,LTER_1,Back reef,South,ND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793,0,0,0
2019,LTER_1,Back reef,South,ND,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,South,ND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.622,0,0,0
2019,LTER_1,Back reef,South,ND,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,North,ND,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,2.381,0,0,0
2019,LTER_1,Back reef,North,ND,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.522,0,0,0
2019,LTER_1,Back reef,North,ND,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,0
2019,LTER_1,Back reef,North,ND,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,North,ND,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,East,ND,11,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0.565,0,0,0
2019,LTER_1,Back reef,East,ND,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,East,ND,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,East,ND,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,East,ND,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,West,ND,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,2.762,0,0,0
2019,LTER_1,Back reef,West,ND,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0
2019,LTER_1,Back reef,West,ND,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,West,ND,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,West,ND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,South,OW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,0.546
2019,LTER_1,Back reef,South,OW,2,0,0,0,0,0,0,0,0,0,0,0,1.724,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,South,OW,3,0,0,0,0,0,0,0,0,0,0,0,2.198,0,2.198,0,0.549,1.648,0,0,0
2019,LTER_1,Back reef,South,OW,4,0,0,0,0,0,0,0,0,0,0,0,2.186,0,0,0,0,2.732,0,0,0
2019,LTER_1,Back reef,South,OW,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,North,OW,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,North,OW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.967,0,0,0
2019,LTER_1,Back reef,North,OW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.89,0,0,0
2019,LTER_1,Back reef,North,OW,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.795,0,0,0
2019,LTER_1,Back reef,North,OW,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0
2019,LTER_1,Back reef,East,OW,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,LTER_1,Back reef,East,OW,12,0,0,0,0,0,0,0,0,0,0,0,2.793,0,0,0,0,8.939,0,0,0.559
2019,LTER_1,Back reef,East,OW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.124,0,0,0
2019,LTER_1,Back reef,East,OW,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,2.247,0,0,0
2019,LTER_1,Back reef,East,OW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,3.261,0,0,0
2019,LTER_1,Back reef,West,OW,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,0,0,0
2019,LTER_1,Back reef,West,OW,17,0,0,0,0,0.565,0,0,0,0,0,0,0,0,0,0,0.565,1.13,0,0,0
2019,LTER_1,Back reef,West,OW,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286,7.429,0,0,0
2019,LTER_1,Back reef,West,OW,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.685,0,0,0
2019,LTER_1,Back reef,West,OW,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559,2.793,0,0,0
2008,LTER_1,Back reef,South,ND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.11,0,0,0
2008,LTER_1,Back reef,South,ND,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.26,0,0,0
2008,LTER_1,Back reef,South,ND,3,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,47.34,0,0,0
2008,LTER_1,Back reef,South,ND,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,LTER_1,Back reef,South,ND,5,0,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,46.63,0,0,0
2008,LTER_1,Back reef,North,ND,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.22,0,0,0
2008,LTER_1,Back reef,North,ND,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,43.01,0,0,0
2008,LTER_1,Back reef,North,ND,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.42,0,0,0
2008,LTER_1,Back reef,North,ND,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.43,0,0,0
2008,LTER_1,Back reef,North,ND,10,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,26.29,0,0,0
2008,LTER_1,Back reef,East,ND,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.49,0,0,0
2008,LTER_1,Back reef,East,ND,12,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,0,0,53.33,0,0,0
2008,LTER_1,Back reef,East,ND,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.04,0,0,0
2008,LTER_1,Back reef,East,ND,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,0,0,0
2008,LTER_1,Back reef,East,ND,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89,0,0,0
2008,LTER_1,Back reef,West,ND,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.74,0,0,0
2008,LTER_1,Back reef,West,ND,17,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0.52,35.57,0,0,0
2008,LTER_1,Back reef,West,ND,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.58,0,0,0
2008,LTER_1,Back reef,West,ND,19,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,15.38,0,0,0
2008,LTER_1,Back reef,West,ND,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,0,0,0
2008,LTER_1,Back reef,South,AB5,1,0,0,0,0,0,0,0,0,0,0,7.29,0,0,0,0,0,19.79,0,0,0
2008,LTER_1,Back reef,South,AB5,2,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,1.55,41.97,0,0,0
2008,LTER_1,Back reef,South,AB5,3,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0.51,5.08,0,0,0
2008,LTER_1,Back reef,South,AB5,4,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,1.05,7.37,0,0,0
2008,LTER_1,Back reef,South,AB5,5,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,25.39,0,0,0
2008,LTER_1,Back reef,North,AB5,6,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,33.68,0,0,0
2008,LTER_1,Back reef,North,AB5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.47,9.03,0,0,0
2008,LTER_1,Back reef,North,AB5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0
2008,LTER_1,Back reef,North,AB5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,0.53,0,0
2008,LTER_1,Back reef,North,AB5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15,0,0,0
2008,LTER_1,Back reef,East,AB5,11,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,5.21,0,0,0
2008,LTER_1,Back reef,East,AB5,12,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,19.47,0,0,0
2008,LTER_1,Back reef,East,AB5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.65,0,0,0
2008,LTER_1,Back reef,East,AB5,14,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,6.63,1.53,0.51,0,0
2008,LTER_1,Back reef,East,AB5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,38.34,0,0,0
2008,LTER_1,Back reef,West,AB5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.26,0,0,0
2008,LTER_1,Back reef,West,AB5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,54.74,0,0,0
2008,LTER_1,Back reef,West,AB5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,0,0,0
2008,LTER_1,Back reef,West,AB5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.13,0,0,0
2008,LTER_1,Back reef,West,AB5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44,0,0,0
2008,LTER_1,Back reef,South,FY6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,22.8,0.52,0,0
2008,LTER_1,Back reef,South,FY6,2,0,0,0,0,0,0,0,0,0,0,0,15.26,0,0,0,0,17.89,0,0,0
2008,LTER_1,Back reef,South,FY6,3,0,0,0,0,0,0,0,0,0,0,0,11.46,0,0,0,0,41.67,0,0,0
2008,LTER_1,Back reef,South,FY6,4,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0.51,69.9,0,0,0
2008,LTER_1,Back reef,South,FY6,5,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,12.12,0,0,0
2008,LTER_1,Back reef,North,FY6,6,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,5.7,0,0,0
2008,LTER_1,Back reef,North,FY6,7,0,0,0,0,0,0,0,0,0,0,0,11.34,0,0,0,7.73,26.29,0,0,0
2008,LTER_1,Back reef,North,FY6,8,0,0,0,0,0,0,0,0,0,0,0,19.79,0,0,0,0,6.77,0,0,0
2008,LTER_1,Back reef,North,FY6,9,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,36.79,0,0,0
2008,LTER_1,Back reef,North,FY6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.55,0,0,0
2008,LTER_1,Back reef,East,FY6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0
2008,LTER_1,Back reef,East,FY6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,0,0,0
2008,LTER_1,Back reef,East,FY6,13,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,2.07,0,0,0
2008,LTER_1,Back reef,East,FY6,14,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,27.98,0,0,0
2008,LTER_1,Back reef,East,FY6,15,0,0.52,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0.52,0,0,0
2008,LTER_1,Back reef,West,FY6,16,0,0,0,0,0,0,0,1.08,0,0,0,1.62,0,0,0,0,34.59,0,0,0
2008,LTER_1,Back reef,West,FY6,17,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,25.13,0,0,0
2008,LTER_1,Back reef,West,FY6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92,0,0,0
2008,LTER_1,Back reef,West,FY6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,LTER_1,Back reef,West,FY6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.87,0,0,0
2008,LTER_1,Back reef,South,FO6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,LTER_1,Back reef,South,FO6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82,0,0,0
2008,LTER_1,Back reef,South,FO6,3,0,0,0,0,0,0,0,0,0,0,0,15.46,0,0,0,1.03,27.84,0,0,0
2008,LTER_1,Back reef,South,FO6,4,0,0,0,0,0,0,0,0,0,0,0,48.69,0,0,0,0,18.85,0,0,0
2008,LTER_1,Back reef,South,FO6,5,0,0,0,0,0,0,0,0,0,0,0,5.21,0,0,0,0,20.31,0,0,0
2008,LTER_1,Back reef,North,FO6,6,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,4.23,0,0,0
2008,LTER_1,Back reef,North,FO6,7,0,0.53,0,0,0,0,0,0,0,0,0,0.53,0,0,0,1.59,17.99,0,0,0
2008,LTER_1,Back reef,North,FO6,8,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,70.62,0,0,0
2008,LTER_1,Back reef,North,FO6,9,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,1.02,30.61,0,0,0
2008,LTER_1,Back reef,North,FO6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.62,0,0,0
2008,LTER_1,Back reef,East,FO6,11,0,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,1.6,2.13,0,0,0
2008,LTER_1,Back reef,East,FO6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0.51,0,0
2008,LTER_1,Back reef,East,FO6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0
2008,LTER_1,Back reef,East,FO6,14,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,15.38,0,0,0
2008,LTER_1,Back reef,East,FO6,15,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,10.71,0,0,0
